id116,angle225-x0000,y0000
id116,angle270-x0764,y1312
id116,angle315-x0623,y1340
id117,angle000-x0000,y0000
id117,angle045-x0000,y0000
id117,angle090-x0000,y0000
id117,angle135-x0000,y0000
id117,angle180-x0000,y0000
id117,angle225-x0000,y0000
id117,angle270-x0786,y1299
id117,angle315-x0646,y1329
id118,angle000-x0000,y0000
id118,angle045-x0000,y0000
id118,angle090-x0000,y0000
id118,angle135-x0000,y0000
id118,angle180-x0000,y0000
id118,angle225-x0000,y0000
id118,angle270-x0000,y0000
id118,angle315-x0689,y1332
id119,angle000-x0421,y1306
id119,angle045-x0288,y1287
id119,angle090-x0000,y0000
id119,angle135-x0467,y1226
id119,angle180-x0000,y0000
id119,angle225-x0000,y0000
id119,angle270-x0000,y0000
id119,angle315-x0714,y1300
id120,angle000-x0465,y1285
id120,angle045-x0295,y1268
id120,angle090-x0000,y0000
id120,angle135-x0000,y0000
id120,angle180-x0000,y0000
id120,angle225-x0000,y0000
id120,angle270-x0822,y1238
id120,angle315-x0765,y1270
id121,angle000-x0493,y1252
id121,angle045-x0307,y1235
id121,angle090-x0266,y1206
id121,angle135-x0000,y0000
id121,angle180-x0000,y0000
id121,angle225-x0000,y0000
id121,angle270-x0824,y1205
id121,angle315-x0788,y1232
id122,angle000-x0498,y1199
id122,angle045-x0000,y0000
id122,angle090-x0000,y0000
id122,angle135-x0000,y0000
id122,angle180-x0000,y0000
id122,angle225-x0000,y0000
id122,angle270-x0781,y1172
id122,angle315-x0747,y1192
id123,angle000-x0558,y1163
id123,angle045-x0359,y1160
id123,angle090-x0268,y1142
id123,angle135-x0000,y0000
id123,angle180-x0000,y0000
id123,angle225-x0000,y0000
id123,angle270-x0795,y1135
id123,angle315-x0799,y1149
id124,angle000-x0606,y1196
id124,angle045-x0442,y1203
id124,angle090-x0000,y0000
id124,angle135-x0000,y0000
id124,angle180-x0000,y0000
id124,angle225-x0000,y0000
id124,angle270-x0728,y1168
id124,angle315-x0000,y0000
id125,angle000-x0647,y1225
id125,angle045-x0465,y1229
id125,angle090-x0000,y0000
id125,angle135-x0341,y1189
id125,angle180-x0000,y0000
id125,angle225-x0000,y0000
id125,angle270-x0000,y0000
id125,angle315-x0000,y0000
id126,angle000-x0700,y1194
id126,angle045-x0499,y1197
id126,angle090-x0287,y1187
id126,angle135-x0000,y0000
id126,angle180-x0000,y0000
id126,angle225-x0000,y0000
id126,angle270-x0000,y0000
id126,angle315-x0810,y1169
id127,angle000-x0749,y1145
id127,angle045-x0570,y1152
id127,angle090-x0322,y1147
id127,angle135-x0282,y1129
id127,angle180-x0000,y0000
id127,angle225-x0000,y0000
id127,angle270-x0000,y0000
id127,angle315-x0000,y0000
id128,angle000-x0000,y0000
id128,angle045-x0000,y0000
id128,angle090-x0375,y1211
id128,angle135-x0000,y0000
id128,angle180-x0000,y0000
id128,angle225-x0000,y0000
id128,angle270-x0000,y0000
id128,angle315-x0000,y0000
id129,angle000-x0000,y0000
id129,angle045-x0628,y1207
id129,angle090-x0402,y1212
id129,angle135-x0000,y0000
id129,angle180-x0000,y0000
id129,angle225-x0000,y0000
id129,angle270-x0000,y0000
id129,angle315-x0000,y0000
id130,angle000-x0000,y0000
id130,angle045-x0678,y1213
id130,angle090-x0417,y1214
id130,angle135-x0287,y1194
id130,angle180-x0000,y0000
id130,angle225-x0000,y0000
id130,angle270-x0000,y0000
id130,angle315-x0000,y0000
id131,angle000-x0000,y0000
id131,angle045-x0702,y1241
id131,angle090-x0459,y1247
id131,angle135-x0307,y1225
id131,angle180-x0000,y0000
id131,angle225-x0000,y0000
id131,angle270-x0000,y0000
id131,angle315-x0000,y0000
id132,angle000-x0000,y0000
id132,angle045-x0000,y0000
id132,angle090-x0000,y0000
id132,angle135-x0345,y1246
id132,angle180-x0000,y0000
id132,angle225-x0000,y0000
id132,angle270-x0000,y0000
id132,angle315-x0000,y0000
id133,angle000-x0773,y1216
id133,angle045-x0754,y1236
id133,angle090-x0559,y1251
id133,angle135-x0355,y1242
id133,angle180-x0304,y1222
id133,angle225-x0000,y0000
id133,angle270-x0000,y0000
id133,angle315-x0000,y0000
id134,angle000-x0000,y0000
id134,angle045-x0749,y1209
id134,angle090-x0594,y1226
id134,angle135-x0000,y0000
id134,angle180-x0000,y0000
id134,angle225-x0000,y0000
id134,angle270-x0000,y0000
id134,angle315-x0000,y0000
id135,angle000-x0775,y1122
id135,angle045-x0790,y1137
id135,angle090-x0622,y1148
id135,angle135-x0383,y1148
id135,angle180-x0284,y1135
id135,angle225-x0316,y1125
id135,angle270-x0000,y0000
id135,angle315-x0000,y0000
id136,angle000-x0000,y0000
id136,angle045-x0000,y0000
id136,angle090-x0000,y0000
id136,angle135-x0477,y1172
id136,angle180-x0343,y1163
id136,angle225-x0331,y1150
id136,angle270-x0000,y0000
id136,angle315-x0000,y0000
id137,angle000-x0000,y0000
id137,angle045-x0762,y1093
id137,angle090-x0665,y1100
id137,angle135-x0455,y1101
id137,angle180-x0326,y1094
id137,angle225-x0000,y0000
id137,angle270-x0000,y0000
id137,angle315-x0000,y0000
id138,angle000-x0000,y0000
id138,angle045-x0790,y1100
id138,angle090-x0713,y1112
id138,angle135-x0482,y1118
id138,angle180-x0314,y1112
id138,angle225-x0292,y1101
id138,angle270-x0000,y0000
id138,angle315-x0000,y0000
id139,angle000-x0000,y0000
id139,angle045-x0000,y0000
id139,angle090-x0764,y1129
id139,angle135-x0577,y1138
id139,angle180-x0371,y1135
id139,angle225-x0000,y0000
id139,angle270-x0000,y0000
id139,angle315-x0000,y0000
id140,angle000-x0000,y0000
id140,angle045-x0000,y0000
id140,angle090-x0756,y1204
id140,angle135-x0574,y1205
id140,angle180-x0378,y1216
id140,angle225-x0000,y0000
id140,angle270-x0000,y0000
id140,angle315-x0000,y0000
id141,angle000-x0000,y0000
id141,angle045-x0000,y0000
id141,angle090-x0822,y1180
id141,angle135-x0618,y1201
id141,angle180-x0360,y1199
id141,angle225-x0257,y1182
id141,angle270-x0000,y0000
id141,angle315-x0000,y0000
id142,angle000-x0000,y0000
id142,angle045-x0739,y1170
id142,angle090-x0000,y0000
id142,angle135-x0673,y1208
id142,angle180-x0447,y1222
id142,angle225-x0311,y1208
id142,angle270-x0274,y1183
id142,angle315-x0000,y0000
id143,angle000-x0000,y0000
id143,angle045-x0000,y0000
id143,angle090-x0857,y1154
id143,angle135-x0727,y1177
id143,angle180-x0447,y1182
id143,angle225-x0279,y1172
id143,angle270-x0234,y1149
id143,angle315-x0000,y0000
id144,angle000-x0000,y0000
id144,angle045-x0000,y0000
id144,angle090-x0848,y1162
id144,angle135-x0775,y1190
id144,angle180-x0524,y1198
id144,angle225-x0331,y1186
id144,angle270-x0225,y1167
id144,angle315-x0000,y0000
id145,angle000-x0000,y0000
id145,angle045-x0000,y0000
id145,angle090-x0000,y0000
id145,angle135-x0769,y1201
id145,angle180-x0569,y1212
id145,angle225-x0394,y1207
id145,angle270-x0263,y1185
id145,angle315-x0000,y0000
id146,angle000-x0508,y1158
id146,angle045-x0000,y0000
id146,angle090-x0751,y1171
id146,angle135-x0000,y0000
id146,angle180-x0591,y1201
id146,angle225-x0445,y1189
id146,angle270-x0000,y0000
id146,angle315-x0348,y1170
id147,angle000-x0000,y0000
id147,angle045-x0000,y0000
id147,angle090-x0740,y1162
id147,angle135-x0000,y0000
id147,angle180-x0658,y1200
id147,angle225-x0504,y1201
id147,angle270-x0319,y1190
id147,angle315-x0000,y0000
id148,angle000-x0000,y0000
id148,angle045-x0000,y0000
id148,angle090-x0000,y0000
id148,angle135-x0000,y0000
id148,angle180-x0684,y1184
id148,angle225-x0555,y1190
id148,angle270-x0362,y1185
id148,angle315-x0000,y0000
id149,angle000-x0000,y0000
id149,angle045-x0000,y0000
id149,angle090-x0000,y0000
id149,angle135-x0771,y1143
id149,angle180-x0721,y1154
id149,angle225-x0607,y1162
id149,angle270-x0393,y1156
id149,angle315-x0314,y1147
id150,angle000-x0354,y1105
id150,angle045-x0000,y0000
id150,angle090-x0000,y0000
id150,angle135-x0000,y0000
id150,angle180-x0744,y1102
id150,angle225-x0696,y1114
id150,angle270-x0525,y1117
id150,angle315-x0000,y0000
id151,angle000-x0000,y0000
id151,angle045-x0000,y0000
id151,angle090-x0000,y0000
id151,angle135-x0679,y1069
id151,angle180-x0729,y1073
id151,angle225-x0706,y1073
id151,angle270-x0550,y1083
id151,angle315-x0000,y0000
id152,angle000-x0293,y1057
id152,angle045-x0000,y0000
id152,angle090-x0000,y0000
id152,angle135-x0000,y0000
id152,angle180-x0784,y1053
id152,angle225-x0776,y1056
id152,angle270-x0597,y1059
id152,angle315-x0394,y1062
id153,angle000-x0000,y0000
id153,angle045-x0000,y0000
id153,angle090-x0000,y0000
id153,angle135-x0000,y0000
id153,angle180-x0732,y1052
id153,angle225-x0745,y1053
id153,angle270-x0639,y1062
id153,angle315-x0476,y1062
id154,angle000-x0309,y1115
id154,angle045-x0000,y0000
id154,angle090-x0000,y0000
id154,angle135-x0000,y0000
id154,angle180-x0000,y0000
id154,angle225-x0000,y0000
id154,angle270-x0689,y1119
id154,angle315-x0500,y1120
id155,angle000-x0352,y1098
id155,angle045-x0000,y0000
id155,angle090-x0000,y0000
id155,angle135-x0000,y0000
id155,angle180-x0000,y0000
id155,angle225-x0000,y0000
id155,angle270-x0690,y1095
id155,angle315-x0534,y1099
id156,angle000-x0347,y1098
id156,angle045-x0000,y0000
id156,angle090-x0000,y0000
id156,angle135-x0000,y0000
id156,angle180-x0000,y0000
id156,angle225-x0774,y1080
id156,angle270-x0763,y1095
id156,angle315-x0609,y1104
id157,angle000-x0369,y1091
id157,angle045-x0284,y1084
id157,angle090-x0000,y0000
id157,angle135-x0000,y0000
id157,angle180-x0000,y0000
id157,angle225-x0000,y0000
id157,angle270-x0000,y0000
id157,angle315-x0653,y1090
id158,angle000-x0394,y1084
id158,angle045-x0282,y1079
id158,angle090-x0000,y0000
id158,angle135-x0000,y0000
id158,angle180-x0000,y0000
id158,angle225-x0000,y0000
id158,angle270-x0804,y1078
id158,angle315-x0693,y1085
id159,angle000-x0424,y1044
id159,angle045-x0308,y1042
id159,angle090-x0000,y0000
id159,angle135-x0000,y0000
id159,angle180-x0000,y0000
id159,angle225-x0728,y1039
id159,angle270-x0783,y1041
id159,angle315-x0692,y1044
id160,angle000-x0471,y1105
id160,angle045-x0330,y1145
id160,angle090-x0000,y0000
id160,angle135-x0000,y0000
id160,angle180-x0000,y0000
id160,angle225-x0000,y0000
id160,angle270-x0000,y0000
id160,angle315-x0720,y1100
id161,angle000-x0525,y1090
id161,angle045-x0350,y1087
id161,angle090-x0000,y0000
id161,angle135-x0000,y0000
id161,angle180-x0000,y0000
id161,angle225-x0000,y0000
id161,angle270-x0000,y0000
id161,angle315-x0771,y1085
id162,angle000-x0567,y1127
id162,angle045-x0413,y1130
id162,angle090-x0000,y0000
id162,angle135-x0000,y0000
id162,angle180-x0000,y0000
id162,angle225-x0000,y0000
id162,angle270-x0000,y0000
id162,angle315-x0750,y1121
id163,angle000-x0595,y1087
id163,angle045-x0000,y0000
id163,angle090-x0000,y0000
id163,angle135-x0000,y0000
id163,angle180-x0498,y1074
id163,angle225-x0599,y1072
id163,angle270-x0714,y1075
id163,angle315-x0000,y0000
id164,angle000-x0671,y1057
id164,angle045-x0476,y1058
id164,angle090-x0294,y1059
id164,angle135-x0000,y0000
id164,angle180-x0000,y0000
id164,angle225-x0000,y0000
id164,angle270-x0000,y0000
id164,angle315-x0805,y1051
id165,angle000-x0718,y1093
id165,angle045-x0529,y1096
id165,angle090-x0306,y1094
id165,angle135-x0000,y0000
id165,angle180-x0000,y0000
id165,angle225-x0000,y0000
id165,angle270-x0000,y0000
id165,angle315-x0000,y0000
id166,angle000-x0000,y0000
id166,angle045-x0556,y1112
id166,angle090-x0357,y1106
id166,angle135-x0000,y0000
id166,angle180-x0000,y0000
id166,angle225-x0000,y0000
id166,angle270-x0000,y0000
id166,angle315-x0000,y0000
id167,angle000-x0749,y1110
id167,angle045-x0627,y1118
id167,angle090-x0402,y1117
id167,angle135-x0000,y0000
id167,angle180-x0000,y0000
id167,angle225-x0000,y0000
id167,angle270-x0000,y0000
id167,angle315-x0735,y1100
id168,angle000-x0729,y1098
id168,angle045-x0652,y1086
id168,angle090-x0456,y1107
id168,angle135-x0000,y0000
id168,angle180-x0000,y0000
id168,angle225-x0000,y0000
id168,angle270-x0000,y0000
id168,angle315-x0000,y0000
id169,angle000-x0000,y0000
id169,angle045-x0703,y1089
id169,angle090-x0501,y1093
id169,angle135-x0000,y0000
id169,angle180-x0000,y0000
id169,angle225-x0000,y0000
id169,angle270-x0000,y0000
id169,angle315-x0000,y0000
id170,angle000-x0724,y1042
id170,angle045-x0666,y1037
id170,angle090-x0522,y1039
id170,angle135-x0383,y1044
id170,angle180-x0000,y0000
id170,angle225-x0000,y0000
id170,angle270-x0000,y0000
id170,angle315-x0000,y0000
id171,angle000-x0777,y1029
id171,angle045-x0758,y1031
id171,angle090-x0564,y1030
id171,angle135-x0357,y1030
id171,angle180-x0000,y0000
id171,angle225-x0000,y0000
id171,angle270-x0000,y0000
id171,angle315-x0000,y0000
id172,angle000-x0000,y0000
id172,angle045-x0713,y0977
id172,angle090-x0556,y0970
id172,angle135-x0000,y0000
id172,angle180-x0000,y0000
id172,angle225-x0000,y0000
id172,angle270-x0000,y0000
id172,angle315-x0000,y0000
id173,angle000-x0757,y0996
id173,angle045-x0778,y0990
id173,angle090-x0635,y0985
id173,angle135-x0407,y0987
id173,angle180-x0302,y0993
id173,angle225-x0000,y0000
id173,angle270-x0000,y0000
id173,angle315-x0000,y0000
id174,angle000-x0000,y0000
id174,angle045-x0717,y0963
id174,angle090-x0627,y0957
id174,angle135-x0466,y0955
id174,angle180-x0369,y0963
id174,angle225-x0000,y0000
id174,angle270-x0000,y0000
id174,angle315-x0000,y0000
id175,angle000-x0000,y0000
id175,angle045-x0000,y0000
id175,angle090-x0000,y0000
id175,angle135-x0504,y0989
id175,angle180-x0368,y0997
id175,angle225-x0000,y0000
id175,angle270-x0000,y0000
id175,angle315-x0000,y0000
id176,angle000-x0662,y0996
id176,angle045-x0000,y0000
id176,angle090-x0712,y0990
id176,angle135-x0550,y0989
id176,angle180-x0388,y0998
id176,angle225-x0000,y0000
id176,angle270-x0000,y0000
id176,angle315-x0000,y0000
id177,angle000-x0000,y0000
id177,angle045-x0000,y0000
id177,angle090-x0763,y0964
id177,angle135-x0623,y0959
id177,angle180-x0425,y0957
id177,angle225-x0329,y0962
id177,angle270-x0000,y0000
id177,angle315-x0000,y0000
id178,angle000-x0000,y0000
id178,angle045-x0000,y0000
id178,angle090-x0726,y0945
id178,angle135-x0641,y0937
id178,angle180-x0483,y0937
id178,angle225-x0392,y0939
id178,angle270-x0356,y0942
id178,angle315-x0000,y0000
id179,angle000-x0000,y0000
id179,angle045-x0000,y0000
id179,angle090-x0763,y0948
id179,angle135-x0696,y0939
id179,angle180-x0519,y0931
id179,angle225-x0390,y0936
id179,angle270-x0314,y0950
id179,angle315-x0000,y0000
id180,angle000-x0000,y0000
id180,angle045-x0000,y0000
id180,angle090-x0000,y0000
id180,angle135-x0724,y0955
id180,angle180-x0546,y0955
id180,angle225-x0401,y0962
id180,angle270-x0308,y0968
id180,angle315-x0000,y0000
id181,angle000-x0000,y0000
id181,angle045-x0000,y0000
id181,angle090-x0000,y0000
id181,angle135-x0714,y0946
id181,angle180-x0596,y0939
id181,angle225-x0478,y0940
id181,angle270-x0369,y0942
id181,angle315-x0366,y0953
id182,angle000-x0000,y0000
id182,angle045-x0000,y0000
id182,angle090-x0000,y0000
id182,angle135-x0000,y0000
id182,angle180-x0603,y1001
id182,angle225-x0483,y1002
id182,angle270-x0352,y1008
id182,angle315-x0000,y0000
id183,angle000-x0000,y0000
id183,angle045-x0000,y0000
id183,angle090-x0000,y0000
id183,angle135-x0722,y0942
id183,angle180-x0626,y0935
id183,angle225-x0512,y0936
id183,angle270-x0369,y0941
id183,angle315-x0362,y0949
id184,angle000-x0000,y0000
id184,angle045-x0000,y0000
id184,angle090-x0694,y0990
id184,angle135-x0758,y0986
id184,angle180-x0686,y0980
id184,angle225-x0565,y0978
id184,angle270-x0376,y0979
id184,angle315-x0329,y0986
id185,angle000-x0000,y0000
id185,angle045-x0000,y0000
id185,angle090-x0000,y0000
id185,angle135-x0000,y0000
id185,angle180-x0679,y0951
id185,angle225-x0000,y0000
id185,angle270-x0454,y0949
id185,angle315-x0384,y0954
id186,angle000-x0000,y0000
id186,angle045-x0000,y0000
id186,angle090-x0000,y0000
id186,angle135-x0718,y1013
id186,angle180-x0000,y0000
id186,angle225-x0000,y0000
id186,angle270-x0456,y1009
id186,angle315-x0367,y1012
id187,angle000-x0000,y0000
id187,angle045-x0000,y0000
id187,angle090-x0000,y0000
id187,angle135-x0000,y0000
id187,angle180-x0749,y1008
id187,angle225-x0685,y1005
id187,angle270-x0487,y1006
id187,angle315-x0358,y1008
id188,angle000-x0000,y0000
id188,angle045-x0443,y1000
id188,angle090-x0000,y0000
id188,angle135-x0000,y0000
id188,angle180-x0000,y0000
id188,angle225-x0662,y0995
id188,angle270-x0543,y0995
id188,angle315-x0000,y0000
id189,angle000-x0000,y0000
id189,angle045-x0000,y0000
id189,angle090-x0000,y0000
id189,angle135-x0000,y0000
id189,angle180-x0000,y0000
id189,angle225-x0743,y0997
id189,angle270-x0601,y0993
id189,angle315-x0432,y0992
id190,angle000-x0000,y0000
id190,angle045-x0000,y0000
id190,angle090-x0000,y0000
id190,angle135-x0000,y0000
id190,angle180-x0000,y0000
id190,angle225-x0691,y0959
id190,angle270-x0598,y0953
id190,angle315-x0482,y0952
id191,angle000-x0343,y0981
id191,angle045-x0000,y0000
id191,angle090-x0000,y0000
id191,angle135-x0000,y0000
id191,angle180-x0000,y0000
id191,angle225-x0000,y0000
id191,angle270-x0674,y0974
id191,angle315-x0518,y0971
id192,angle000-x0360,y0938
id192,angle045-x0334,y0945
id192,angle090-x0000,y0000
id192,angle135-x0000,y0000
id192,angle180-x0000,y0000
id192,angle225-x0748,y0945
id192,angle270-x0704,y0933
id192,angle315-x0558,y0930
id193,angle000-x0437,y0978
id193,angle045-x0000,y0000
id193,angle090-x0438,y0984
id193,angle135-x0000,y0000
id193,angle180-x0629,y0983
id193,angle225-x0000,y0000
id193,angle270-x0000,y0000
id193,angle315-x0585,y0967
id194,angle000-x0428,y0996
id194,angle045-x0000,y0000
id194,angle090-x0000,y0000
id194,angle135-x0516,y1000
id194,angle180-x0629,y1002
id194,angle225-x0000,y0000
id194,angle270-x0715,y0997
id194,angle315-x0624,y0995
id195,angle000-x0444,y0966
id195,angle045-x0337,y0973
id195,angle090-x0000,y0000
id195,angle135-x0000,y0000
id195,angle180-x0000,y0000
id195,angle225-x0000,y0000
id195,angle270-x0755,y0973
id195,angle315-x0680,y0970
id196,angle000-x0470,y0912
id196,angle045-x0374,y0915
id196,angle090-x0374,y0929
id196,angle135-x0000,y0000
id196,angle180-x0000,y0000
id196,angle225-x0000,y0000
id196,angle270-x0725,y0920
id196,angle315-x0666,y0914
id197,angle000-x0542,y0947
id197,angle045-x0411,y0951
id197,angle090-x0347,y0960
id197,angle135-x0000,y0000
id197,angle180-x0000,y0000
id197,angle225-x0000,y0000
id197,angle270-x0000,y0000
id197,angle315-x0714,y0951
id198,angle000-x0532,y0974
id198,angle045-x0371,y0976
id198,angle090-x0000,y0000
id198,angle135-x0000,y0000
id198,angle180-x0000,y0000
id198,angle225-x0000,y0000
id198,angle270-x0764,y0985
id198,angle315-x0750,y0980
id199,angle000-x0586,y0967
id199,angle045-x0415,y0969
id199,angle090-x0307,y0974
id199,angle135-x0000,y0000
id199,angle180-x0000,y0000
id199,angle225-x0000,y0000
id199,angle270-x0000,y0000
id199,angle315-x0770,y0973
id200,angle000-x0634,y0989
id200,angle045-x0495,y0990
id200,angle090-x0000,y0000
id200,angle135-x0000,y0000
id200,angle180-x0000,y0000
id200,angle225-x0000,y0000
id200,angle270-x0000,y0000
id200,angle315-x0000,y0000
id201,angle000-x0718,y0965
id201,angle045-x0580,y0963
id201,angle090-x0378,y0964
id201,angle135-x0324,y0974
id201,angle180-x0000,y0000
id201,angle225-x0000,y0000
id201,angle270-x0000,y0000
id201,angle315-x0000,y0000
id202,angle000-x0736,y0967
id202,angle045-x0621,y0961
id202,angle090-x0408,y0960
id202,angle135-x0326,y0969
id202,angle180-x0000,y0000
id202,angle225-x0000,y0000
id202,angle270-x0000,y0000
id202,angle315-x0000,y0000
id203,angle000-x0000,y0000
id203,angle045-x0634,y0984
id203,angle090-x0000,y0000
id203,angle135-x0366,y0987
id203,angle180-x0000,y0000
id203,angle225-x0000,y0000
id203,angle270-x0000,y0000
id203,angle315-x0000,y0000
id204,angle000-x0000,y0000
id204,angle045-x0642,y0994
id204,angle090-x0491,y0992
id204,angle135-x0000,y0000
id204,angle180-x0000,y0000
id204,angle225-x0000,y0000
id204,angle270-x0000,y0000
id204,angle315-x0658,y0997
id205,angle000-x0000,y0000
id205,angle045-x0688,y0978
id205,angle090-x0518,y0977
id205,angle135-x0374,y0979
id205,angle180-x0000,y0000
id205,angle225-x0000,y0000
id205,angle270-x0000,y0000
id205,angle315-x0000,y0000
id206,angle000-x0000,y0000
id206,angle045-x0668,y0962
id206,angle090-x0562,y0962
id206,angle135-x0000,y0000
id206,angle180-x0000,y0000
id206,angle225-x0423,y0972
id206,angle270-x0503,y0973
id206,angle315-x0597,y0970
id207,angle000-x0000,y0000
id207,angle045-x0720,y0943
id207,angle090-x0625,y0936
id207,angle135-x0462,y0934
id207,angle180-x0368,y0940
id207,angle225-x0368,y0948
id207,angle270-x0000,y0000
id207,angle315-x0000,y0000
id208,angle000-x0000,y0000
id208,angle045-x0000,y0000
id208,angle090-x0597,y0862
id208,angle135-x0455,y0863
id208,angle180-x0000,y0000
id208,angle225-x0000,y0000
id208,angle270-x0474,y0890
id208,angle315-x0000,y0000
id209,angle000-x0000,y0000
id209,angle045-x0761,y0890
id209,angle090-x0683,y0872
id209,angle135-x0482,y0867
id209,angle180-x0339,y0879
id209,angle225-x0322,y0892
id209,angle270-x0404,y0906
id209,angle315-x0000,y0000
id210,angle000-x0000,y0000
id210,angle045-x0000,y0000
id210,angle090-x0649,y0830
id210,angle135-x0514,y0819
id210,angle180-x0406,y0830
id210,angle225-x0000,y0000
id210,angle270-x0000,y0000
id210,angle315-x0000,y0000
id211,angle000-x0000,y0000
id211,angle045-x0000,y0000
id211,angle090-x0722,y0843
id211,angle135-x0571,y0830
id211,angle180-x0404,y0835
id211,angle225-x0343,y0848
id211,angle270-x0000,y0000
id211,angle315-x0000,y0000
id212,angle000-x0000,y0000
id212,angle045-x0000,y0000
id212,angle090-x0000,y0000
id212,angle135-x0577,y0855
id212,angle180-x0434,y0859
id212,angle225-x0375,y0869
id212,angle270-x0391,y0895
id212,angle315-x0000,y0000
id213,angle000-x0577,y0899
id213,angle045-x0000,y0000
id213,angle090-x0716,y0880
id213,angle135-x0640,y0866
id213,angle180-x0496,y0861
id213,angle225-x0000,y0000
id213,angle270-x0365,y0885
id213,angle315-x0000,y0000
id214,angle000-x0000,y0000
id214,angle045-x0000,y0000
id214,angle090-x0000,y0000
id214,angle135-x0684,y0851
id214,angle180-x0544,y0845
id214,angle225-x0435,y0850
id214,angle270-x0000,y0000
id214,angle315-x0000,y0000
id215,angle000-x0000,y0000
id215,angle045-x0000,y0000
id215,angle090-x0738,y0860
id215,angle135-x0697,y0835
id215,angle180-x0550,y0828
id215,angle225-x0000,y0000
id215,angle270-x0000,y0000
id215,angle315-x0000,y0000
id216,angle000-x0000,y0000
id216,angle045-x0000,y0000
id216,angle090-x0725,y0812
id216,angle135-x0717,y0786
id216,angle180-x0588,y0769
id216,angle225-x0466,y0772
id216,angle270-x0344,y0794
id216,angle315-x0366,y0814
id217,angle000-x0000,y0000
id217,angle045-x0000,y0000
id217,angle090-x0000,y0000
id217,angle135-x0000,y0000
id217,angle180-x0637,y0828
id217,angle225-x0531,y0824
id217,angle270-x0384,y0833
id217,angle315-x0000,y0000
id218,angle000-x0000,y0000
id218,angle045-x0000,y0000
id218,angle090-x0000,y0000
id218,angle135-x0000,y0000
id218,angle180-x0685,y0786
id218,angle225-x0580,y0779
id218,angle270-x0401,y0788
id218,angle315-x0345,y0808
id219,angle000-x0000,y0000
id219,angle045-x0495,y0886
id219,angle090-x0000,y0000
id219,angle135-x0000,y0000
id219,angle180-x0687,y0855
id219,angle225-x0617,y0846
id219,angle270-x0455,y0854
id219,angle315-x0377,y0861
id220,angle000-x0000,y0000
id220,angle045-x0000,y0000
id220,angle090-x0000,y0000
id220,angle135-x0000,y0000
id220,angle180-x0711,y0813
id220,angle225-x0662,y0801
id220,angle270-x0502,y0793
id220,angle315-x0391,y0808
id221,angle000-x0000,y0000
id221,angle045-x0000,y0000
id221,angle090-x0000,y0000
id221,angle135-x0000,y0000
id221,angle180-x0000,y0000
id221,angle225-x0694,y0873
id221,angle270-x0546,y0863
id221,angle315-x0418,y0865
id222,angle000-x0000,y0000
id222,angle045-x0000,y0000
id222,angle090-x0000,y0000
id222,angle135-x0629,y0887
id222,angle180-x0000,y0000
id222,angle225-x0000,y0000
id222,angle270-x0584,y0849
id222,angle315-x0476,y0859
id223,angle000-x0000,y0000
id223,angle045-x0000,y0000
id223,angle090-x0491,y0908
id223,angle135-x0000,y0000
id223,angle180-x0000,y0000
id223,angle225-x0752,y0884
id223,angle270-x0632,y0869
id223,angle315-x0468,y0866
id224,angle000-x0000,y0000
id224,angle045-x0398,y0884
id224,angle090-x0484,y0893
id224,angle135-x0598,y0894
id224,angle180-x0670,y0886
id224,angle225-x0000,y0000
id224,angle270-x0000,y0000
id224,angle315-x0000,y0000
id225,angle000-x0343,y0873
id225,angle045-x0000,y0000
id225,angle090-x0000,y0000
id225,angle135-x0595,y0902
id225,angle180-x0000,y0000
id225,angle225-x0756,y0882
id225,angle270-x0690,y0864
id225,angle315-x0533,y0859
id226,angle000-x0409,y0819
id226,angle045-x0367,y0834
id226,angle090-x0000,y0000
id226,angle135-x0000,y0000
id226,angle180-x0000,y0000
id226,angle225-x0000,y0000
id226,angle270-x0682,y0819
id226,angle315-x0577,y0811
id227,angle000-x0379,y0828
id227,angle045-x0306,y0855
id227,angle090-x0000,y0000
id227,angle135-x0000,y0000
id227,angle180-x0000,y0000
id227,angle225-x0751,y0867
id227,angle270-x0756,y0844
id227,angle315-x0627,y0830
id228,angle000-x0455,y0823
id228,angle045-x0000,y0000
id228,angle090-x0000,y0000
id228,angle135-x0000,y0000
id228,angle180-x0000,y0000
id228,angle225-x0000,y0000
id228,angle270-x0000,y0000
id228,angle315-x0629,y0825
id229,angle000-x0441,y0862
id229,angle045-x0332,y0872
id229,angle090-x0340,y0897
id229,angle135-x0472,y0907
id229,angle180-x0613,y0904
id229,angle225-x0000,y0000
id229,angle270-x0767,y0881
id229,angle315-x0688,y0866
id230,angle000-x0503,y0866
id230,angle045-x0384,y0873
id230,angle090-x0000,y0000
id230,angle135-x0000,y0000
id230,angle180-x0570,y0899
id230,angle225-x0000,y0000
id230,angle270-x0732,y0886
id230,angle315-x0696,y0873
id231,angle000-x0533,y0787
id231,angle045-x0400,y0795
id231,angle090-x0347,y0819
id231,angle135-x0000,y0000
id231,angle180-x0000,y0000
id231,angle225-x0000,y0000
id231,angle270-x0730,y0824
id231,angle315-x0714,y0804
id232,angle000-x0551,y0779
id232,angle045-x0383,y0788
id232,angle090-x0302,y0818
id232,angle135-x0000,y0000
id232,angle180-x0000,y0000
id232,angle225-x0000,y0000
id232,angle270-x0764,y0825
id232,angle315-x0764,y0799
id233,angle000-x0596,y0829
id233,angle045-x0425,y0831
